coach_id,coach_name,team_id,team_name,games_played,win,draw,loss,points,goals_for,goals_against,goal_difference,xg_for,xg_against,xg_diff,xg_non_penalty_diff,xg_open_play_diff,xg_set_play_diff,field_tilt,shot_share
23250,Paul Heckingbottom,8657,Sheff U,14,0.07142857142857142,0.14285714285714285,0.7857142857142857,0.35714285714285715,0.7857142857142857,2.7857142857142856,-2.0,0.775,2.232857142857143,-1.457857142857143,-1.457857142857143,-1.2207142857142856,-0.23785714285714282,0.3464545997169678,0.31440143740584536
1437592,Michael Skubala,8463,Leeds,3,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.6666666666666667,-1.0,0.9933333333333333,1.5433333333333332,-0.55,-0.55,-0.6066666666666666,0.06000000000000005,0.4150620453572957,0.3942809739911189
23084,Patrick McCarthy,9826,C Palace,3,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,2.6666666666666665,-1.6666666666666665,0.8933333333333332,2.1733333333333333,-1.28,-1.0166666666666666,-0.8033333333333333,-0.21333333333333335,0.3461926538908246,0.3308516196447231
24903,Russell Martin,8466,Southampton,16,0.0625,0.125,0.8125,0.3125,0.6875,2.25,-1.5625,1.07,2.375625,-1.305625,-1.305625,-0.955625,-0.351875,0.37705267257074027,0.3466028718039209
41757,Ivan Juric,8466,Southampton,14,0.07142857142857142,0.07142857142857142,0.8571428571428571,0.2857142857142857,0.8571428571428571,2.7142857142857144,-1.8571428571428572,0.8435714285714286,2.400714285714286,-1.5571428571428572,-1.2757142857142856,-1.1528571428571428,-0.12214285714285712,0.3799150073701414,0.3852945857531485
78740,Sam Allardyce,8463,Leeds,4,0.0,0.25,0.75,0.25,1.25,2.75,-1.5,1.155,2.295,-1.14,-0.7449999999999999,-0.5800000000000001,-0.16750000000000004,0.3912158181125013,0.3838954056695992
292198,Ange Postecoglou,10203,Nottm For,5,0.0,0.2,0.8,0.2,0.2,2.0,-1.8,1.126,1.8940000000000001,-0.768,-0.6100000000000001,-0.16799999999999995,-0.4459999999999999,0.46926538433846376,0.4244306418219462
818397,Albert Stuivenberg,9825,Arsenal,2,0.0,0.0,1.0,0.0,0.5,1.5,-1.0,1.08,1.43,-0.35000000000000003,0.044999999999999984,0.185,-0.13499999999999998,0.5224358974358975,0.43181818181818177
1457860,Adam Sadler,8197,Leicester,2,0.0,0.0,1.0,0.0,0.5,1.5,-1.0,0.5249999999999999,1.515,-0.9899999999999999,-0.9899999999999999,-0.665,-0.32,0.36843447220805714,0.39962121212121215
17866,Andrew Reid,10203,Nottm For,1,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.8,1.33,-0.53,0.25,-0.10999999999999999,0.37,0.5789473684210527,0.44
31213,Duncan Ferguson,8668,Everton,1,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.69,0.82,0.87,0.87,0.51,0.36,0.6176470588235294,0.6521739130434783
17393,Gary McAllister,10252,A Villa,1,0.0,0.0,1.0,0.0,1.0,3.0,-2.0,0.45,2.64,-2.19,-0.6200000000000001,-0.56,-0.06,0.36,0.42105263157894735
510946,Stuart Gray,9879,Fulham,1,0.0,0.0,1.0,0.0,1.0,3.0,-2.0,0.79,1.12,-0.33000000000000007,-0.33000000000000007,0.35000000000000003,-0.7,0.6181818181818182,0.6206896551724138
1682255,Jonas Scheuermann,10204,Brighton,1,0.0,0.0,1.0,0.0,1.0,3.0,-2.0,1.47,0.65,0.82,0.82,0.35,0.47,0.525,0.7
23336,Robert Edwards,8346,Luton,4,0.0,0.0,1.0,0.0,0.5,2.5,-2.0,1.1225,2.0675,-0.945,-0.9450000000000001,-0.84,-0.10749999999999998,0.39607597861908206,0.40166666666666667
1610882,Ian Woan,8668,Everton,1,0.0,0.0,1.0,0.0,0.0,2.0,-2.0,0.32,1.63,-1.3099999999999998,-1.3099999999999998,-0.8899999999999999,-0.42,0.08771929824561403,0.20833333333333334
2764,Pablo Sanz,8654,West Ham,1,0.0,0.0,1.0,0.0,2.0,5.0,-3.0,1.54,3.6,-2.06,-0.48,-0.22999999999999998,-0.26,0.3469387755102041,0.42857142857142855
1029167,Jesus Pérez,8455,Chelsea,1,0.0,0.0,1.0,0.0,1.0,4.0,-3.0,0.53,2.36,-1.8299999999999998,-1.8299999999999998,-1.43,-0.4,0.3111111111111111,0.3333333333333333
1152800,Ben Dawson,8197,Leicester,1,0.0,0.0,1.0,0.0,1.0,4.0,-3.0,1.06,2.4,-1.3399999999999999,-1.3399999999999999,-1.2399999999999998,-0.09,0.3333333333333333,0.35
1190013,James Collins,8602,Wolves,1,0.0,0.0,1.0,0.0,0.0,3.0,-3.0,0.17,3.31,-3.14,-3.14,-2.97,-0.17,0.18181818181818182,0.13043478260869565
1365269,Carlos Cachada,8602,Wolves,1,0.0,0.0,1.0,0.0,1.0,5.0,-4.0,0.53,2.46,-1.93,-1.93,-1.96,0.03,0.3170731707317073,0.3181818181818182
1641879,Tim Jenkins,8602,Wolves,1,0.0,0.0,1.0,0.0,1.0,5.0,-4.0,0.35,3.74,-3.39,-1.81,-1.38,-0.43,0.08064516129032258,0.09090909090909091
